TradeType,DistrictOfficeCode,DistrictOfficeName,CountryOfOrigin,CountryOfOriginName,CountryOfDestination,CountryOfDestinationName,Tariff,StatisticalUnit,TransportCode,TransportCodeDescription,YearMonth,CalendarYear,Section,SectionAndDescription,Chapter,ChapterAndDescription,TariffAndDescription,StatisticalQuantity,CustomsValue,WorldRegion
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,54026.68,237749,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02069000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",60696.86,497049,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02071490,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,45072,367064,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02072700,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",23340,203859,OCEANIA
Imports,CLP,Caledonspoort,LS,Lesotho,ZA,South Africa,02071300,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071300 - Cuts And Offal, Fresh Or Chilled",124,21350,AFRICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071290,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,26914.8,290326,AMERICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02032200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02032200 - Hams, Shoulders And Cuts Thereof, With Bone In",24810.78,309860,AMERICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02071490,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,426020,2802234,AMERICA
Imports,CTN,Cape Town,DK,Denmark,ZA,South Africa,02032910,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,49017.54,903338,EUROPE
Imports,CTN,Cape Town,FR,France,ZA,South Africa,02032910,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,71690,1028520,EUROPE
Imports,CLP,Caledonspoort,LS,Lesotho,ZA,South Africa,02071490,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,695,695,AFRICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02089090,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02089090 - Other,127529.59,2047487,OCEANIA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071410,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,25005,80739,AMERICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02044200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,2583.25,34577,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,54161.26,343125,OCEANIA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02069000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",6992,36898,AMERICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02032990,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,210825.01,2490622,AMERICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02090000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02090000 - Pig Fat, Free Of Lean Meat, And Poultry Fat, Not Rendered Or Otherwise Extracted, Fresh, Chilled, Frozen, Salted, In Brine, Dried Or Smoked",53922.66,347492,AMERICA
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02069000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",24723.5,202493,EUROPE
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071490,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,1324980.21,10996002,AMERICA
Imports,CTN,Cape Town,BE,Belgium,ZA,South Africa,02032910,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,51640,426736,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071200 - Not Cut In Pieces, Frozen",103810,372681,AMERICA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02050000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02050000 - Meat Of Horses, Asses, Mules Or Hinnies, Fresh, Chilled Or Frozen",25700,332722,AMERICA
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02069000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",89725.28,717776,OCEANIA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071200 - Not Cut In Pieces, Frozen",51878,441798,AMERICA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071290,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,25005,70079,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071210,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,661174,1959694,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02072700,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",53900,902368,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02032990,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,381933.96,4462700,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02090000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02090000 - Pig Fat, Free Of Lean Meat, And Poultry Fat, Not Rendered Or Otherwise Extracted, Fresh, Chilled, Frozen, Salted, In Brine, Dried Or Smoked",75187.56,413574,AMERICA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071210,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,102900,327098,AMERICA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071490,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,23250,156442,AMERICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062100,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062100 - Tongues,56714.3,730547,OCEANIA
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02044200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,56855.68,856224,OCEANIA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071410,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,393669.4,5337500,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071420,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,84484,313329,AMERICA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071210,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,5481607,16111576,AMERICA
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02032910,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,21600,434028,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071410,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,1273245,19160445,AMERICA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071490,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,2132571,18967920,AMERICA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02072700,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",542940,4722406,AMERICA
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02062200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,38062.4,299420,OCEANIA
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02062900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,44730,290700,OCEANIA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02032200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02032200 - Hams, Shoulders And Cuts Thereof, With Bone In",128734.02,1553421,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02062900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,25015.18,228563,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02071490,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,378894,3067156,AMERICA
Imports,CTN,Cape Town,US,United States,ZA,South Africa,02072700,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",24494.24,170935,AMERICA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071200 - Not Cut In Pieces, Frozen",50154.8,442333,AMERICA
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02023000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,7647.02,72779,OCEANIA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071290,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,28000,312216,AMERICA
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02090000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02090000 - Pig Fat, Free Of Lean Meat, And Poultry Fat, Not Rendered Or Otherwise Extracted, Fresh, Chilled, Frozen, Salted, In Brine, Dried Or Smoked",24988,128861,EUROPE
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02072700,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",172974,1407544,AMERICA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071210,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,639450,1911066,AMERICA
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02032910,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,123415.44,1610476,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02032910,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,165923,1366420,EUROPE
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02064900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,27332,219731,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071490,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,300490,2366702,AMERICA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02044300,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02044300 - Boneless,17026.8,506482,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02062100,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062100 - Tongues,56954.7,705342,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02062200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,360224.37,2653085,OCEANIA
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02064900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,48400,186118,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071420,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,526995,1651092,AMERICA
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02032910,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,25030,223887,EUROPE
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02022000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02022000 - Other Cuts With Bone In,190537.15,2656525,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02044200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,233263.97,2064660,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02069000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",183350.19,1379413,OCEANIA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071420,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,591782,3226450,AMERICA
Imports,CTN,Cape Town,IT,Italy,ZA,South Africa,02101900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02101900 - Other,7279.79,621261,EUROPE
Imports,DBN,Durban,FR,France,ZA,South Africa,02032910,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,148500,2613638,EUROPE
Imports,DBN,Durban,IL,Israel,ZA,South Africa,02071410,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,23000,970344,ASIA
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02032910,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,672430.9,14665090,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02023000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,130357,1647450,AMERICA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02023000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,80838.4,1075668,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02072700,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",281656,2152215,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02071490,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,130617,987842,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02089090,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02089090 - Other,35400.74,601728,OCEANIA
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02064900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,24994,92612,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02064900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,21875.5,66118,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02064900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,75016,268658,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071290,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,517034.7,2227777,AMERICA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02062900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,290751.1,2005874,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02071420,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,23370,95605,OCEANIA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02064900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,222480,920553,AMERICA
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02032910,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,25000,617289,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02062200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,74345.73,545152,EUROPE
Imports,DBN,Durban,IL,Israel,ZA,South Africa,02072700,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",28000,173103,ASIA
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02032910,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,49780,941637,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02071210,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,69385,366465,EUROPE
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02062200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,121493.99,824143,OCEANIA
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02069000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",92105.65,628551,OCEANIA
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02032910,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,24683.98,473914,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02064900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,50010.06,197766,EUROPE
Imports,DBN,Durban,PY,Paraguay,ZA,South Africa,02023000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,81005.25,1207131,AMERICA
Imports,DBN,Durban,IR,Iran,ZA,South Africa,02064900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,25000,117932,ASIA
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02062900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,155436.66,938975,OCEANIA
Imports,DBN,Durban,US,United States,ZA,South Africa,02071420,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,48081.29,181363,AMERICA
Imports,DBN,Durban,US,United States,ZA,South Africa,02072700,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",50353.81,301465,AMERICA
Imports,DBN,Durban,UY,Uruguay,ZA,South Africa,02023000,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,341402.84,4736819,AMERICA
Imports,DFM,Cape Town Int Airport,IT,Italy,ZA,South Africa,02101900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02101900 - Other,1021.63,66772,EUROPE
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02044200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,303279.92,3672489,OCEANIA
Imports,DFM,Cape Town Int Airport,FR,France,ZA,South Africa,02073600,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02073600 - Other, Frozen",189.15,50428,EUROPE
Imports,DFM,Cape Town Int Airport,FR,France,ZA,South Africa,02089090,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02089090 - Other,36,2298,EUROPE
Imports,GRB,Groblers Bridge,BW,Botswana,ZA,South Africa,02102010,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02102010 - Dried,17552.1,88429,AFRICA
Imports,FBB,Ficksburg Bridge,LS,Lesotho,ZA,South Africa,02089090,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02089090 - Other,1,1021,AFRICA
Imports,FBB,Ficksburg Bridge,LS,Lesotho,ZA,South Africa,02090000,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02090000 - Pig Fat, Free Of Lean Meat, And Poultry Fat, Not Rendered Or Otherwise Extracted, Fresh, Chilled, Frozen, Salted, In Brine, Dried Or Smoked",34,596,AFRICA
Imports,GRB,Groblers Bridge,BW,Botswana,ZA,South Africa,02109100,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02109100 - Of Primates,16345.4,81002,AFRICA
Imports,GRB,Groblers Bridge,BW,Botswana,ZA,South Africa,02109990,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02109990 - Other,25671.9,125287,AFRICA
Imports,GRB,Groblers Bridge,BW,Botswana,ZA,South Africa,02102000,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02102000 - Meat Of Bovine Animals,97,485,AFRICA
Imports,JHB,Johannesburg,IT,Italy,ZA,South Africa,02101900,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02101900 - Other,5599.53,408076,EUROPE
Imports,JSA,O.R. Tambo Int Airport,JP,Japan,ZA,South Africa,02062200,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,2,73,ASIA
Imports,KFN,Kopfontein,BW,Botswana,ZA,South Africa,02109100,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02109100 - Of Primates,169,14370,AFRICA
Imports,NAR,Narogas,NA,Namibia,ZA,South Africa,02041000,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,"02041000 - Carcasses And Half-Carcasses Of Lamb, Fresh Or Chilled",122479,4552497,AFRICA
Imports,NAR,Narogas,NA,Namibia,ZA,South Africa,02061010,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02061010 - Livers,24332.48,168698,AFRICA
Imports,NAR,Narogas,NA,Namibia,ZA,South Africa,02102012,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02102012 - Other,10,1440,AFRICA
Imports,MSB,Maseru Bridge,LS,Lesotho,ZA,South Africa,02089090,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02089090 - Other,7,1215,AFRICA
Imports,NAR,Narogas,NA,Namibia,ZA,South Africa,02011000,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02011000 - Carcasses And Half-Carcasses,24898,1939693,AFRICA
Imports,NAR,Narogas,NA,Namibia,ZA,South Africa,02102000,KG,03,Road,201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02102000 - Meat Of Bovine Animals,1441,168065,AFRICA
Imports,PEZ,Port Elizabeth,BR,Brazil,ZA,South Africa,02071210,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,176400,446481,AMERICA
Imports,PEZ,Port Elizabeth,BR,Brazil,ZA,South Africa,02071490,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,81000,643317,AMERICA
Imports,PEZ,Port Elizabeth,CA,Canada,ZA,South Africa,02032990,KG,00,Transport mode not specified (Unknown - Other),201001,2010,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,26485.06,198882,AMERICA
