TradeType,DistrictOfficeCode,DistrictOfficeName,CountryOfOrigin,CountryOfOriginName,CountryOfDestination,CountryOfDestinationName,Tariff,StatisticalUnit,TransportCode,TransportCodeDescription,YearMonth,CalendarYear,Section,SectionAndDescription,Chapter,ChapterAndDescription,TariffAndDescription,StatisticalQuantity,CustomsValue,WorldRegion
Imports,PEZ,Port Elizabeth,IE,Ireland,ZA,South Africa,02071290,KG,01,Maritime,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,126000,2330190,EUROPE
Imports,PEZ,Port Elizabeth,IE,Ireland,ZA,South Africa,02071497,KG,01,Maritime,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071497 - Thighs,185020,2977921,EUROPE
Imports,PEZ,Port Elizabeth,IE,Ireland,ZA,South Africa,02071495,KG,01,Maritime,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071495 - Wings,9800,181085,EUROPE
Imports,RAM,Ramatlabama,BW,Botswana,ZA,South Africa,02062900,KG,03,Road,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,12416.51,408755,AFRICA
Imports,SKH,Skilpadshek,BW,Botswana,ZA,South Africa,02023090,KG,03,Road,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02023090 - Other,19681.2,760412,AFRICA
Imports,VLD,Vioolsdrif,NA,Namibia,ZA,South Africa,02042100,KG,03,Road,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02042100 - Carcasses And Half-Carcasses,12333,448166,AFRICA
Imports,VLD,Vioolsdrif,NA,Namibia,ZA,South Africa,02022090,KG,03,Road,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02022090 - Other,2526.64,110469,AFRICA
Imports,PEZ,Port Elizabeth,NL,Netherlands,ZA,South Africa,02071493,KG,01,Maritime,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,112000,2102819,EUROPE
Imports,PEZ,Port Elizabeth,NZ,New Zealand,ZA,South Africa,02069000,KG,01,Maritime,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",4975.2,47234,OCEANIA
Imports,PEZ,Port Elizabeth,NZ,New Zealand,ZA,South Africa,02062200,KG,01,Maritime,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,13788.64,130908,OCEANIA
Imports,PEZ,Port Elizabeth,NL,Netherlands,ZA,South Africa,02071429,KG,01,Maritime,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071429 - Other,25200,159279,EUROPE
Imports,VLD,Vioolsdrif,NA,Namibia,ZA,South Africa,02109912,KG,03,Road,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02109912 - Other,4577,779288,AFRICA
Imports,SKH,Skilpadshek,BW,Botswana,ZA,South Africa,02062900,KG,03,Road,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,20897.95,315440,AFRICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071429,KG,01,Maritime,202104,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071429 - Other,149591,907412,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02064900,KG,01,Maritime,202104,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,27750,170440,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02032910,KG,01,Maritime,202104,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,26384.75,1251102,AMERICA
Imports,CTN,Cape Town,BE,Belgium,ZA,South Africa,02091000,KG,01,Maritime,202104,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02091000 - Of Pigs,25000,318060,EUROPE
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071429,KG,01,Maritime,202104,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071429 - Other,25000,171876,AMERICA
Imports,RAM,Ramatlabama,BW,Botswana,ZA,South Africa,02023090,KG,03,Road,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02023090 - Other,87387.9,5308161,AFRICA
Imports,VLD,Vioolsdrif,NA,Namibia,ZA,South Africa,02102012,KG,03,Road,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02102012 - Other,1331.84,99700,AFRICA
Imports,VLD,Vioolsdrif,NA,Namibia,ZA,South Africa,02012090,KG,03,Road,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02012090 - Other,20,2135,AFRICA
Imports,VLD,Vioolsdrif,NA,Namibia,ZA,South Africa,02089090,KG,03,Road,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02089090 - Other,1628.32,43471,AFRICA
Imports,SKH,Skilpadshek,BW,Botswana,ZA,South Africa,02022090,KG,03,Road,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02022090 - Other,20610.35,781475,AFRICA
Imports,VLD,Vioolsdrif,NA,Namibia,ZA,South Africa,02023090,KG,03,Road,202009,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02023090 - Other,93172.36,4326320,AFRICA
Imports,SKH,Skilpadshek,BW,Botswana,ZA,South Africa,02023090,KG,03,Road,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02023090 - Other,22283.35,1316693,AFRICA
Imports,RAM,Ramatlabama,BW,Botswana,ZA,South Africa,02062900,KG,03,Road,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,21278.94,592768,AFRICA
Imports,VLD,Vioolsdrif,NA,Namibia,ZA,South Africa,02023090,KG,03,Road,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02023090 - Other,23916,1332236,AFRICA
Imports,RAM,Ramatlabama,BW,Botswana,ZA,South Africa,02023090,KG,03,Road,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02023090 - Other,89117.55,5631068,AFRICA
Imports,PEZ,Port Elizabeth,US,United States,ZA,South Africa,02071493,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,42040,406138,AMERICA
Imports,VLD,Vioolsdrif,NA,Namibia,ZA,South Africa,02109912,KG,03,Road,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02109912 - Other,4943,879525,AFRICA
Imports,VLD,Vioolsdrif,NA,Namibia,ZA,South Africa,02102012,KG,03,Road,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02102012 - Other,484.09,30540,AFRICA
Imports,PEZ,Port Elizabeth,TH,Thailand,ZA,South Africa,02071210,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,68400,544608,ASIA
Imports,SKH,Skilpadshek,BW,Botswana,ZA,South Africa,02062900,KG,03,Road,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,6885,71850,AFRICA
Imports,PEZ,Port Elizabeth,NL,Netherlands,ZA,South Africa,02064900,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,24800,260578,EUROPE
Imports,PEZ,Port Elizabeth,IE,Ireland,ZA,South Africa,02071429,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071429 - Other,25200,181991,EUROPE
Imports,PEZ,Port Elizabeth,IE,Ireland,ZA,South Africa,02071290,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,50400,901646,EUROPE
Imports,PEZ,Port Elizabeth,US,United States,ZA,South Africa,02062900,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,23596.12,280589,AMERICA
Imports,PEZ,Port Elizabeth,IE,Ireland,ZA,South Africa,02071498,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071498 - Drumsticks,29120,566518,EUROPE
Imports,PEZ,Port Elizabeth,FR,France,ZA,South Africa,02032910,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,27000,1434828,EUROPE
Imports,PEZ,Port Elizabeth,FR,France,ZA,South Africa,02062900,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,8487.76,154545,EUROPE
Imports,PEZ,Port Elizabeth,GB,United Kingdom,ZA,South Africa,02064900,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,25270,251556,EUROPE
Imports,PEZ,Port Elizabeth,ES,Spain,ZA,South Africa,02071210,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,25000,432567,EUROPE
Imports,PEZ,Port Elizabeth,ES,Spain,ZA,South Africa,02072700,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",75000,1777428,EUROPE
Imports,PEZ,Port Elizabeth,ES,Spain,ZA,South Africa,02071493,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,293480,5098299,EUROPE
Imports,PEZ,Port Elizabeth,DK,Denmark,ZA,South Africa,02064900,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,13000,191076,EUROPE
Imports,PEZ,Port Elizabeth,DK,Denmark,ZA,South Africa,02032910,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,14080,638735,EUROPE
Imports,PEZ,Port Elizabeth,NL,Netherlands,ZA,South Africa,02071493,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,84000,1463625,EUROPE
Imports,PEZ,Port Elizabeth,NL,Netherlands,ZA,South Africa,02071498,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071498 - Drumsticks,81600,1561488,EUROPE
Imports,PEZ,Port Elizabeth,DE,Germany,ZA,South Africa,02031910,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02031910 - Rib,27000,1290543,EUROPE
Imports,PEZ,Port Elizabeth,IE,Ireland,ZA,South Africa,02071495,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071495 - Wings,10080,215663,EUROPE
Imports,PEZ,Port Elizabeth,DE,Germany,ZA,South Africa,02032910,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,50690,2526355,EUROPE
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02072500,KG,01,Maritime,202104,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072500 - Not Cut In Pieces, Frozen",25000,574693,EUROPE
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071495,KG,01,Maritime,202104,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071495 - Wings,80505,1417357,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071493,KG,01,Maritime,202104,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,1813735,24930935,AMERICA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071495,KG,01,Maritime,202104,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071495 - Wings,88500,1661519,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071498,KG,01,Maritime,202104,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071498 - Drumsticks,27000,453460,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02032990,KG,01,Maritime,202104,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,39449.61,1456221,AMERICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02069000,KG,01,Maritime,202104,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",15112.29,346173,OCEANIA
Imports,PEZ,Port Elizabeth,AR,Argentina,ZA,South Africa,02071421,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071421 - Livers,5000,35376,AMERICA
Imports,PEZ,Port Elizabeth,AR,Argentina,ZA,South Africa,02071493,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,96000,765161,AMERICA
Imports,PEZ,Port Elizabeth,BR,Brazil,ZA,South Africa,02071493,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,343360,4399993,AMERICA
Imports,PEZ,Port Elizabeth,BR,Brazil,ZA,South Africa,02071429,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071429 - Other,124545,754017,AMERICA
Imports,OSH,Oshoek,SZ,Eswatini,ZA,South Africa,02071220,KG,03,Road,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",25,1300,AFRICA
Imports,PEZ,Port Elizabeth,IE,Ireland,ZA,South Africa,02071497,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071497 - Thighs,35080,538063,EUROPE
Imports,PEZ,Port Elizabeth,IE,Ireland,ZA,South Africa,02071493,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,453600,7707852,EUROPE
Imports,PEZ,Port Elizabeth,AR,Argentina,ZA,South Africa,02071220,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",24000,152823,AMERICA
Imports,PEZ,Port Elizabeth,AR,Argentina,ZA,South Africa,02071210,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,206750,1412434,AMERICA
Imports,PEZ,Port Elizabeth,ES,Spain,ZA,South Africa,02071290,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,254325.88,4117467,EUROPE
Imports,PEZ,Port Elizabeth,AR,Argentina,ZA,South Africa,02062900,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,55800,2436510,AMERICA
Imports,NAR,Narogas,NA,Namibia,ZA,South Africa,02023090,KG,03,Road,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02023090 - Other,30867,1560263,AFRICA
Imports,PEZ,Port Elizabeth,IE,Ireland,ZA,South Africa,02062200,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,25372.78,221484,EUROPE
Imports,PEZ,Port Elizabeth,GB,United Kingdom,ZA,South Africa,02062900,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,24440,228122,EUROPE
Imports,PEZ,Port Elizabeth,FR,France,ZA,South Africa,02062200,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,16517.6,198917,EUROPE
Imports,PEZ,Port Elizabeth,FR,France,ZA,South Africa,02091000,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02091000 - Of Pigs,76080.88,1262361,EUROPE
Imports,PEZ,Port Elizabeth,ES,Spain,ZA,South Africa,02071498,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071498 - Drumsticks,6000,86991,EUROPE
Imports,PEZ,Port Elizabeth,BR,Brazil,ZA,South Africa,02071210,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,1662169.42,15112883,AMERICA
Imports,PEZ,Port Elizabeth,BR,Brazil,ZA,South Africa,02072700,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",82530,867407,AMERICA
Imports,PEZ,Port Elizabeth,BR,Brazil,ZA,South Africa,02071423,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071423 - Feet,27000,465291,AMERICA
Imports,PEZ,Port Elizabeth,AR,Argentina,ZA,South Africa,02071429,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071429 - Other,5000,28300,AMERICA
Imports,JSA,O.R. Tambo Int Airport,ZA,South Africa,ZA,South Africa,02109990,KG,04,Air,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02109990 - Other,0.05,75,AFRICA
Imports,NAR,Narogas,NA,Namibia,ZA,South Africa,02062900,KG,03,Road,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,12883,152099,AFRICA
Imports,NAR,Narogas,NA,Namibia,ZA,South Africa,02109912,KG,03,Road,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02109912 - Other,5063,1130649,AFRICA
Imports,PEZ,Port Elizabeth,DE,Germany,ZA,South Africa,02064900,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,27006.44,414271,EUROPE
Imports,PEZ,Port Elizabeth,BR,Brazil,ZA,South Africa,02071415,KG,01,Maritime,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02071415 - Other,27000,668757,AMERICA
Imports,OSH,Oshoek,SZ,Eswatini,ZA,South Africa,02071493,KG,03,Road,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,14416,374816,AFRICA
Imports,OSH,Oshoek,SZ,Eswatini,ZA,South Africa,02021000,KG,03,Road,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02021000 - Carcasses And Half-Carcasses,0.5,100,AFRICA
Imports,OSH,Oshoek,SZ,Eswatini,ZA,South Africa,02071220,KG,03,Road,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",6.3,150,AFRICA
Imports,PEZ,Port Elizabeth,BR,Brazil,ZA,South Africa,02071429,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071429 - Other,40020,222054,AMERICA
Imports,JSA,O.R. Tambo Int Airport,US,United States,ZA,South Africa,02031910,KG,04,Air,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02031910 - Rib,2,2088,AMERICA
Imports,JSA,O.R. Tambo Int Airport,NA,Namibia,ZA,South Africa,02109912,KG,04,Air,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,02109912 - Other,2,431,AFRICA
Imports,PEZ,Port Elizabeth,ES,Spain,ZA,South Africa,02071429,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071429 - Other,24640,214233,EUROPE
Imports,PEZ,Port Elizabeth,AR,Argentina,ZA,South Africa,02071493,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,51000,723741,AMERICA
Imports,OSH,Oshoek,SZ,Eswatini,ZA,South Africa,02011000,KG,03,Road,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02011000 - Carcasses And Half-Carcasses,2.25,300,AFRICA
Imports,PEZ,Port Elizabeth,BR,Brazil,ZA,South Africa,02071210,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,770800.43,6084085,AMERICA
Imports,PEZ,Port Elizabeth,BR,Brazil,ZA,South Africa,02072700,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",25200,147222,AMERICA
Imports,PEZ,Port Elizabeth,CA,Canada,ZA,South Africa,02072700,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",74610,409649,AMERICA
Imports,PEZ,Port Elizabeth,FR,France,ZA,South Africa,02062200,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,49949.79,962606,EUROPE
Imports,PEZ,Port Elizabeth,FR,France,ZA,South Africa,02091000,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02091000 - Of Pigs,49796.94,652887,EUROPE
Imports,PEZ,Port Elizabeth,BR,Brazil,ZA,South Africa,02032990,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,25866,821006,AMERICA
Imports,PEZ,Port Elizabeth,GB,United Kingdom,ZA,South Africa,02032910,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,24000,1317221,EUROPE
Imports,PEZ,Port Elizabeth,GB,United Kingdom,ZA,South Africa,02064900,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,25280,382950,EUROPE
Imports,PEZ,Port Elizabeth,NL,Netherlands,ZA,South Africa,02032910,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,27000,1435755,EUROPE
Imports,PEZ,Port Elizabeth,IE,Ireland,ZA,South Africa,02032910,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,24710,1281740,EUROPE
Imports,PEZ,Port Elizabeth,US,United States,ZA,South Africa,02062900,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,26409.23,354247,AMERICA
Imports,PEZ,Port Elizabeth,ES,Spain,ZA,South Africa,02071423,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071423 - Feet,50000,907890,EUROPE
Imports,PEZ,Port Elizabeth,ES,Spain,ZA,South Africa,02071290,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,687589.37,14359605,EUROPE
Imports,PEZ,Port Elizabeth,ES,Spain,ZA,South Africa,02072700,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",51093,1675538,EUROPE
Imports,PEZ,Port Elizabeth,ES,Spain,ZA,South Africa,02071495,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071495 - Wings,25500,358083,EUROPE
Imports,PEZ,Port Elizabeth,ES,Spain,ZA,South Africa,02071493,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,49600,1066683,EUROPE
Imports,PEZ,Port Elizabeth,TH,Thailand,ZA,South Africa,02071210,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,91200,339232,ASIA
Imports,PEZ,Port Elizabeth,FR,France,ZA,South Africa,02062900,KG,01,Maritime,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,25000,569389,EUROPE
Imports,VLD,Vioolsdrif,NA,Namibia,ZA,South Africa,02022090,KG,03,Road,202107,2021,1,1 - Live animals,02,02 - Meat and edible meat offal,02022090 - Other,4710.44,168071,AFRICA
Imports,JSA,O.R. Tambo Int Airport,FR,France,ZA,South Africa,02031200,KG,04,Air,202010,2020,1,1 - Live animals,02,02 - Meat and edible meat offal,"02031200 - Hams, Shoulders And Cuts Thereof, With Bone In",115.42,18723,EUROPE
