TradeType,DistrictOfficeCode,DistrictOfficeName,CountryOfOrigin,CountryOfOriginName,CountryOfDestination,CountryOfDestinationName,Tariff,StatisticalUnit,TransportCode,TransportCodeDescription,YearMonth,CalendarYear,Section,SectionAndDescription,Chapter,ChapterAndDescription,TariffAndDescription,StatisticalQuantity,CustomsValue,WorldRegion
Imports,CTN,Cape Town,TH,Thailand,ZA,South Africa,02071210,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,264720,2241898,ASIA
Imports,DBN,Durban,CL,Chile,ZA,South Africa,02072700,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",95100,1259920,AMERICA
Imports,CTN,Cape Town,PL,Poland,ZA,South Africa,02072700,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",131445,1193373,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02032990,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,42626.5,672077,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02064900,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,170315.5,1517665,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02091000,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02091000 - Of Pigs,30332.5,299562,EUROPE
Imports,CTN,Cape Town,US,United States,ZA,South Africa,02071493,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,580740,6786812,AMERICA
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02071220,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",25200,166661,EUROPE
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02071421,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071421 - Livers,25000,144246,EUROPE
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02071429,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071429 - Other,25200,141017,EUROPE
Imports,CTN,Cape Town,US,United States,ZA,South Africa,02071411,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071411 - Breasts,52617.24,1021092,AMERICA
Imports,CTN,Cape Town,IT,Italy,ZA,South Africa,02101200,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02101200 - Bellies (Streaky) And Cuts Thereof,3108.63,439930,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071495,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071495 - Wings,54206.99,760043,AMERICA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02062900,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,217541,8515163,AMERICA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02044200,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,49360,1128055,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02062900,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,246878.89,2674917,OCEANIA
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02071495,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071495 - Wings,5430,72706,EUROPE
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02071498,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071498 - Drumsticks,27157,399526,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02064900,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,27900,306028,AMERICA
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02021000,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02021000 - Carcasses And Half-Carcasses,13821.2,261819,OCEANIA
Imports,CTN,Cape Town,PL,Poland,ZA,South Africa,02071290,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,54000,843292,EUROPE
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02032990,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,74903.9,2316764,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02064900,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,107400,398314,AMERICA
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02071423,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071423 - Feet,25200,253118,EUROPE
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02071495,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071495 - Wings,25200,265035,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02071290,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,25000,334950,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02064900,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,25000,269463,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02071493,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,274200,3730553,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02071495,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071495 - Wings,296430,4588957,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02062900,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,23847,427108,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02032990,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,149770.24,5085518,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02064900,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,75405.5,487436,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02071493,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,300750,4141831,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02071498,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071498 - Drumsticks,25200,392737,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02032910,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,76431.68,2418997,EUROPE
Imports,CTN,Cape Town,PL,Poland,ZA,South Africa,02071495,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071495 - Wings,215990,3164580,EUROPE
Imports,CTN,Cape Town,US,United States,ZA,South Africa,02071498,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071498 - Drumsticks,27000,261960,AMERICA
Imports,CTN,Cape Town,US,United States,ZA,South Africa,02071415,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071415 - Other,26308.63,537702,AMERICA
Imports,DBN,Durban,FR,France,ZA,South Africa,02062900,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,90895.41,1234285,EUROPE
Imports,CTN,Cape Town,TH,Thailand,ZA,South Africa,02074200,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,"02074200 - Not Cut In Pieces, Frozen",19989.6,630302,ASIA
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02032910,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,441399.34,12508344,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02064900,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,24725,309173,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02072500,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072500 - Not Cut In Pieces, Frozen",26979.61,669711,AMERICA
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02062200,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,277542.88,2378124,EUROPE
Imports,DBN,Durban,DK,Denmark,ZA,South Africa,02071493,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,797732,11978899,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071493,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,1398060,19125296,AMERICA
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02071429,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071429 - Other,1250,16619,EUROPE
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02071423,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071423 - Feet,79200,725385,OCEANIA
Imports,DBN,Durban,DK,Denmark,ZA,South Africa,02071498,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071498 - Drumsticks,142080,2798789,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02071495,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071495 - Wings,100220,1368402,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02071499,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071499 - Other,21200,226418,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02072700,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",48400,1042357,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02091000,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02091000 - Of Pigs,19481,293191,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071415,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071415 - Other,15360,310856,AMERICA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02069000,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",24105.09,914547,AMERICA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071210,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,229492,1954128,AMERICA
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02062900,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,171827.49,2063771,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071498,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071498 - Drumsticks,136005,2775745,AMERICA
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02062200,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,474038.38,4340895,EUROPE
Imports,DBN,Durban,FR,France,ZA,South Africa,02031910,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02031910 - Rib,25000,741070,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02071423,KG,01,Maritime,201905,2019,1,1 - Live animals,02,02 - Meat and edible meat offal,02071423 - Feet,277200,2512687,EUROPE
